EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled,ClassicAPFInfluenceDistance(m)
1782924000.0101311,2.325596809387207,-200.0,200.0,0.2,6.283185305575521,-6.151615502096118e-05,1.0000000007684642,2.805447155574859e-12,6.283185305576006,1782924000.028209,-6.151615502096118e-05,1.0000000007684642,6.2831853055754445, 1782923999.977598, 1782923999.9825969,0.9550825493634141,apf_avoid,static_obstacle,0.0,3.4217849719688402,inf,11.548412992151437,0.00019067126076064398,2.0895493022886535,-1.7096856104900435,3.0440666071186344,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.0517967,2.367262363433838,-200.0,-200.0,0.2,6.283185305574982,0.030156146890882158,1.0000000007199932,-2.9565796019539e-12,6.2831853055757865,1782924000.028209,None,None,None, None, 1782923999.9825969,0.9550825493634141,apf_avoid,static_obstacle,0.0,2.709580440540592,13.830378541509518,15.983931837488115,-6.7166149889825855,2.0895493022886535,-1.7096856104900435,3.0440666071186344,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.1529617,2.4684274196624756,-200.0,-200.0,0.2,0.007376922804819041,0.062228931303928134,1.0002661849110228,2.0604798307592745e-12,6.283185305575984,1782924000.1239274,None,None,None, None, 1782924000.1379387,0.946542570153918,apf_avoid,static_obstacle,0.0,2.6940975467827686,13.154074512923431,15.931490806381774,-6.838151002343688,2.0895493022886535,-1.7096856104900435,3.0440666071186344,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.2525728,2.5680384635925293,-200.0,190.81189301359476,0.2,0.016103915642796937,0.09543216734724655,1.000923051269406,-0.01678131407198529,6.281600114465221,1782924000.218389,None,None,None, None, 1782924000.243919,0.9990351495834361,apf_avoid,static_obstacle,0.0,2.526296859393011,17.246919723451747,11.548420613859292,-0.19106831004926805,2.176701737473684,-1.6880481431128822,3.039070483708785,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.356521,2.6719865798950195,-200.0,188.88093999170576,0.2,0.018501793682471623,0.15097363746246942,1.0021580997934008,-0.024768081606690587,6.278879679033945,1782924000.3282254,None,None,None, None, 1782924000.3393226,0.9412550942834743,apf_avoid,overtaking,0.0,2.4327863755505326,10.874295690433,11.547803583943628,-0.22555104266876908,2.2395863161660783,-1.6354141866878371,3.030544873067739,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.452262,2.7677276134490967,-200.0,188.8569468140826,0.2,0.017879562711133043,0.21631171689223422,1.003541924541656,-0.025466336703151297,6.27645992701661,1782924000.423243,None,None,None, None, 1782924000.4362485,1.0406990217221854,apf_avoid,overtaking,0.0,2.488468471315881,8.667559368299292,11.547805618542258,-0.2259754180326226,2.2395863161660783,-1.6354141866878371,3.030544873067739,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.5555093,2.8709750175476074,-200.0,189.93847088869285,0.2,0.015610947059536192,0.28407796862517853,1.0048101531502667,-0.026150321671461665,6.274561348014128,1782924000.4958456,None,None,None, None, 1782924000.5253918,1.017203482249152,apf_avoid,overtaking,0.0,2.390607886712575,10.421872366808136,11.548179667468846,-0.20675173385572088,2.372968526337086,-1.608121130341427,3.007103130358205,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.653518,2.9689836502075195,-200.0,198.35611249157208,0.2,0.0014586389862780661,0.3523809390031065,1.0058619254283485,-0.12261299383890141,6.266814341202446,1782924000.5590281,None,None,None, None, 1782924000.6099641,0.9156899751612304,apf_avoid,overtaking,0.0,2.362363551762879,12.377631025045405,11.549940685587629,-0.04908782987532596,2.423780369843919,-1.6021419319700205,2.9828910600189666,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.7561727,3.071638345718384,-199.14327787978905,200.0,0.2,6.277608659440888,0.4216886653601779,1.0056153895060804,-0.02382929773411531,6.263893975290396,1782924000.7644465,None,None,None, None, 1782924000.7031012,0.9762165533136334,apf_avoid,overtaking,0.0,2.428695531249514,13.71162988119994,11.54999263561827,0.03352578548931652,2.4481745303496254,-1.6316260522763875,2.97227752290501,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
1782924000.8575373,3.1730029582977295,-191.91340560388127,200.0,0.2,6.266004760291227,0.4912243695647872,1.0049721786497834,-0.0741678011208635,6.250843740239954,1782924000.8575373,None,None,None, None, 1782924000.8955617,1.0189909021604142,apf_avoid,overtaking,0.0,2.5121829531013167,15.445016484845025,11.548765241301778,0.1710826079874542,2.495238376415821,-1.6350267612207225,2.9565266369069554,mr_webots_cross_port_starboard_large_ships.wbt,ekf_on_cluster_on,1,1,5.0
