EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781866216.4840348,1.4103529453277588,-128.94170330376738,128.94172169516472,0.1,6.283185305567865,-6.528651747146322e-05,1.0000000007439138,1.0376421800820996e-11,6.283185305568761,1781866216.4966002,-6.528651747146322e-05,1.0000000007439138,6.283185305567724, 1781866215.512444, 1781866216.4133186,0.9729370037478478,track,none,0.0,nan,nan,0.0,0.0,2.0151108347168187,0.9888582098366042,2.0151692430470893
1781866216.5046754,1.4309935569763184,-131.528891174206,131.52889905645532,0.1,6.2831853057074145,0.003984215213567066,1.000000000737387,-9.116090293556623e-12,6.2831853055677644,1781866216.4966002,None,None,None, None, 1781866216.5006738,1.070838055057122,track,none,0.0,nan,nan,0.0,0.0,2.014961028950122,0.9888586996866733,2.015084723674886
1781866216.6057613,1.5320794582366943,-134.9363392107276,134.93634766302455,0.1,6.283185305715281,0.0034308600120279923,1.0000000005250391,-2.4766864934213502e-12,6.283185305567562,1781866216.57847,0.00011909876829439672,1.000000000448417,6.283185305569291, 1781866216.5197, 1781866216.582174,0.9624569255791928,track,none,0.0,nan,nan,0.0,0.0,2.0173206323997093,0.9888685308691137,2.0133948130681594
1781866216.706111,1.6324291229248047,-145.01374805078694,145.01375378956178,0.1,6.283185305827933,0.013691810958729317,1.000000000510014,1.8802530437567454e-11,6.283185305569416,1781866216.6770308,None,None,None, None, 1781866216.6925719,1.0758554335643467,track,none,0.0,nan,nan,0.0,0.0,2.012166234800877,0.9888952987609319,2.008793573680154
1781866216.8059626,1.7322807312011719,-159.25657201477674,159.25657715827666,0.1,6.28318530595681,0.0280610493765827,1.0000000004905918,2.567121277931971e-10,6.283185305590315,1781866216.7584445,None,None,None, None, 1781866216.7803059,0.958449908883935,track,none,0.0,nan,nan,0.0,0.0,2.012166234800877,0.9888952987609319,2.008793573680154
1781866216.9057064,1.8320245742797852,-176.59879743083738,176.59880189575816,0.1,6.2831853060925456,0.046580152662400315,1.000000000467947,4.867262098314045e-10,6.283185305661015,1781866216.9037006,None,None,None, None, 1781866216.856245,1.0049171726376394,track,none,0.0,nan,nan,0.0,0.0,2.028061631985749,0.9889461167566256,2.0000585144599907
1781866217.0056036,1.9319217205047607,-195.36722032946676,195.36722251965628,0.1,6.283185306165379,0.06926603907069716,1.0000000004432865,-4.5003099577652075e-10,6.283185305618099,1781866216.9990625,None,None,None, None, 1781866216.9568892,0.9232247086358686,track,none,0.0,nan,nan,0.0,0.0,2.0359370888680677,0.9890080399403046,1.989414438016059
1781866217.1060288,2.0323469638824463,-200.0,200.0,0.1,6.283185306196659,0.09604826719036155,1.0000000004161238,-1.0478324985173764e-09,6.283185305537645,1781866217.075844,None,None,None, None, 1781866217.1158452,1.0950745501832742,track,none,0.0,nan,nan,0.0,0.0,2.0435209617108385,0.9890959010204838,1.974311934934899
1781866217.2080598,2.134377956390381,-200.0,200.0,0.1,6.283185306175032,0.12592201539870154,1.00000000038676,-1.7115945100303942e-09,6.283185305372197,1781866217.1725073,None,None,None, None, 1781866217.2034736,0.9337444422921664,track,none,0.0,nan,nan,0.0,0.0,2.0553278707518445,0.9891830249274626,1.959336151346313
1781866217.3086598,2.234977960586548,-200.0,200.0,0.1,6.283185306229069,0.15779749794324327,1.0000000003547393,-4.877595082730127e-10,6.283185305326894,1781866217.2653875,None,None,None, None, 1781866217.2810907,0.9955226925467501,track,none,0.0,nan,nan,0.0,0.0,2.069005083824337,0.9892772541921486,1.9431390688454553
