EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled,ClassicAPFInfluenceDistance(m)
1782956715.4456227,2.420815944671631,200.0,200.0,0.2,6.283185305570454,-6.91900400199413e-05,1.0000000008500776,4.796744573438011e-12,6.2831853055712825,1782956715.4130964,-6.91900400199413e-05,1.0000000008500776,6.283185305570323, 1782956714.55965, 1782956715.4466243,1.0831393065684298,apf_colreg,overtaking,-1.0,nan,nan,14.65507104526407,7.3817561250794235,1.6500319758032898,0.9909821755218271,1.6500781127242343,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.4650528,2.440246105194092,200.0,200.0,0.2,6.274642408542713,0.0074683233054706755,0.9999374441464475,4.796744573438011e-12,6.283185305572242,1782956715.4130964,None,None,None, None, 1782956715.4466243,1.0831393065684298,apf_colreg,overtaking,-1.0,nan,nan,14.59053338547523,7.507145095191893,1.6500319758032898,0.9909821755218271,1.6500781127242343,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.5661402,2.5413334369659424,200.0,200.0,0.2,6.268727901693601,0.022186918159934635,0.9996400594446679,0.04003954461952829,0.0059675582952820605,1782956715.562138,None,None,None, None, 1782956715.5476303,1.0512596969647314,apf_colreg,overtaking,-1.0,nan,nan,14.544921630885502,7.595085853861993,1.6500319758032898,0.9909821755218271,1.6500781127242343,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.6676414,2.6428346633911133,200.0,200.0,0.2,6.27683642039171,0.0037045671996593504,0.9999295360710009,0.08827011193437137,0.014443442375482335,1782956715.6581602,0.0004233572341023586,1.0000002418949057,0.0030347170180133887, 1782956715.57578, 1782956715.6238568,1.0972504761645223,apf_colreg,overtaking,-1.0,nan,nan,14.608023392109686,7.480572463787478,1.7461190667285356,0.9290744178460322,1.7172392479817615,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.7664351,2.741628408432007,200.0,200.0,0.2,6.270266017200578,0.02003524697704481,0.9996463158922716,0.07420951951723392,0.02024889905495844,1782956715.7363908,None,None,None, None, 1782956715.702792,0.9185410980642565,apf_colreg,overtaking,-1.0,nan,nan,14.557902683750708,7.579822329160736,1.748303714216403,0.9253582991632753,1.7402830976592703,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.8658552,2.8410484790802,200.0,200.0,0.2,6.267352603571376,0.0422386661211156,0.999113147379815,0.08803860851298445,0.028140587344231777,1782956715.8260298,None,None,None, None, 1782956715.821515,1.0062542366855862,apf_colreg,overtaking,-1.0,nan,nan,14.535275296561315,7.626648125546129,1.7884252542315298,0.9022344469950078,1.7599234344021841,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956715.9658675,2.941060781478882,200.0,200.0,0.2,6.312221279338478,0.0689069545079453,0.9984075129858027,0.5285298961068042,0.0702899967382263,1782956715.9057782,None,None,None, None, 1782956715.9698734,1.0959038250680089,apf_colreg,overtaking,-1.0,nan,nan,14.864120627119632,6.973671915566104,1.8611564282258353,0.8547356736802078,1.8085016700873346,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956716.0655117,3.0407049655914307,200.0,200.0,0.2,0.04546241194720974,0.09866102118785987,0.9994943185539513,0.08839513204914913,0.07723976574159935,1782956715.9843998,None,None,None, None, 1782956716.0701628,1.0294570319794598,apf_colreg,overtaking,-1.0,nan,nan,14.97731421019075,6.723144198301832,1.9309280417097323,0.9604110785173464,1.8242064865881955,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956716.175307,3.1505002975463867,200.0,200.0,0.2,0.05421597818471346,0.13040964348405415,1.0009153048936668,0.08509745911547474,0.08590024943520658,1782956716.1783094,None,None,None, None, 1782956716.0701628,1.0294570319794598,apf_colreg,overtaking,-1.0,nan,nan,15.03622158756333,6.584737339212842,1.9666601134138648,0.9548234113853012,1.8448347646619645,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
1782956716.2656431,3.2408363819122314,200.0,200.0,0.2,0.07952327897846075,0.16339233963898464,1.002531855125104,0.2674353221556262,0.11054128281260953,1782956716.1783094,None,None,None, None, 1782956716.1853106,1.0379352307440415,apf_colreg,overtaking,-1.0,nan,nan,15.198747902505596,6.1925504158217946,1.9666601134138648,0.9548234113853012,1.8448347646619645,mr_webots_overtaking_small_ship_0_4_m_s.wbt,ekf_off_cluster_off,0,0,5.0
