EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781912645.466203,2.4304847717285156,-200.0,200.0,0.2,6.283185305612439,-5.409952530778414e-05,1.0000000006594187,1.0606887162592392e-11,6.283185305614272,1781912645.4242775,-5.409952530778414e-05,1.0000000006594187,6.283185305612151, 1781912645.455623, 1781912645.4119155,1.0962435942602493,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.4945745,2.4588563442230225,-200.0,200.0,0.2,6.283185305611244,0.030163563520595335,1.0000000006120633,-2.46544692154991e-12,6.283185305614105,1781912645.492051,None,None,None, None, 1781912645.4878023,0.9859228559460148,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.5950794,2.559361219406128,-200.0,200.0,0.2,6.283185305614797,0.08491762427302715,1.0000000005261902,3.4641469155940546e-11,6.283185305616994,1781912645.5754538,None,None,None, None, 1781912645.5734468,0.9635938223035239,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.696892,2.6611738204956055,-200.0,200.0,0.2,6.283185305597299,0.151236034459644,1.0000000004224159,-1.3654812503593586e-10,6.283185305606663,1781912645.6511164,None,None,None, None, 1781912645.648604,0.9893231092573908,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.7956214,2.7599031925201416,-200.0,200.0,0.2,6.283185305562864,0.22040735433857722,1.000000000312967,-3.488217427606535e-10,6.2831853055794795,1781912645.809984,None,None,None, None, 1781912645.7310429,1.0740274824786273,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.8993478,2.8636295795440674,-200.0,200.0,0.2,6.283185305425185,0.2900265692557893,1.0000000002004121,-1.3720484714958387e-09,6.283185305468429,1781912645.809984,None,None,None, None, 1781912645.8355508,0.9039377632735774,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912645.9953408,2.959622621536255,-200.0,200.0,0.2,6.283185305453703,0.3597069032933007,1.0000000000781648,-3.970680271441511e-10,6.283185305424716,1781912645.9200716,None,None,None, None, 1781912645.9475172,1.0130007157413021,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912646.0958579,3.0601396560668945,-200.0,200.0,0.2,6.283185305598579,0.4293953839925574,0.9999999999578906,7.661444127564643e-10,6.283185305559394,1781912646.0958579,None,None,None, None, 1781912646.0335224,0.9185030882258239,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912646.1988165,3.1630983352661133,-200.0,200.0,0.2,6.283185305627806,0.4990849470619877,0.9999999998477108,2.9793700640018853e-10,6.283185305585727,1781912646.1842422,None,None,None, None, 1781912646.2198827,0.9990279222827397,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912646.2954233,3.259705066680908,-200.0,200.0,0.2,6.28318530558998,0.5687746538735909,0.9999999997395677,-1.8998656010950606e-10,6.283185305569805,1781912646.2680519,None,None,None, None, 1781912646.3064628,0.9171448734913938,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781912646.3999498,3.364231586456299,-200.0,200.0,0.2,6.283185305532024,0.6384643797735114,0.9999999996287884,-5.107532131081021e-10,6.283185305530208,1781912646.345579,None,None,None, None, 1781912646.398955,1.0777407871888702,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
