EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled,ClassicAPFInfluenceDistance(m)
1782399923.6069582,3.312067985534668,-200.0,200.0,0.2,6.283185305742148,-5.020289266542806e-05,1.000000000607116,-3.382553105088792e-13,6.283185305742089,1782399923.5500083,-5.020289266542806e-05,1.000000000607116,6.2831853057421565, 1782399923.125826, 1782399923.5490081,0.9648971777059643,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399923.6329725,3.3380823135375977,-200.0,200.0,0.2,6.283185305742145,0.030167460153237693,1.0000000005636798,-3.382553105088792e-13,6.2831853057420215,1782399923.5500083,None,None,None, None, 1782399923.5490081,0.9648971777059643,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399923.7386887,3.443798542022705,-200.0,200.0,0.2,6.28318530574174,0.08492152090566951,1.000000000484974,-3.955239754535971e-12,6.283185305741369,1782399923.7151396,None,None,None, None, 1782399923.721657,0.9324446863173272,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399923.8332784,3.538388252258301,-200.0,200.0,0.2,6.283185305743486,0.15123993109228634,1.0000000003896183,1.3388539384693576e-11,6.2831853057425615,1782399923.8042011,None,None,None, None, 1782399923.810709,1.0196691507742914,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399923.9352565,3.640366315841675,-200.0,200.0,0.2,6.283185305747533,0.22041125097121955,1.0000000002902814,3.991382462637765e-11,6.283185305745543,1782399923.8788965,None,None,None, None, 1782399923.8884287,0.9681922822979283,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399924.041368,3.7464778423309326,-200.0,200.0,0.2,6.283185305739931,0.2900304658884316,1.0000000001905829,-4.771831159621976e-11,6.283185305741896,1782399924.0423667,None,None,None, None, 1782399924.0267646,0.9437987398813028,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399924.133507,3.8386168479919434,-200.0,200.0,0.2,6.283185305713795,0.07076922986228162,1.0000000004803686,-2.367848226779815e-10,6.283185305705054,1782399924.1109087,0.0645797339230985,1.000000000488725,6.283185305713599, 1782399924.130993, 1782399924.096846,1.0709187449309214,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399924.23318,3.9382898807525635,-200.0,200.0,0.2,6.283185305712208,0.1190068384778491,1.0000000004096623,-1.2041473024452884e-10,6.283185305694737,1782399924.1965878,None,None,None, None, 1782399924.1920037,0.9975956416143342,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399924.3338425,4.038952350616455,-200.0,200.0,0.2,6.283185305716949,0.18298456712734967,1.0000000003157827,-5.302098968976624e-11,6.283185305690579,1782399924.2749934,None,None,None, None, 1782399924.322259,0.9751209517494686,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
1782399924.43589,4.140999794006348,-200.0,200.0,0.2,6.2831853057381615,0.25171277282524684,1.0000000002152583,1.2902433130303447e-10,6.283185305706054,1782399924.3949325,None,None,None, None, 1782399924.3868132,1.0947491500480724,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,mr_webots_cross_right_to_left_small_ship.wbt,ekf_on_cluster_on,1,1,5.0
