EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled,ClassicAPFInfluenceDistance(m)
1782953319.8944292,2.4110970497131348,200.0,200.0,0.2,6.283185305570342,-6.858663329922312e-05,1.0000000008475143,1.6093405034395791e-12,6.28318530557062,1782953319.8523927,-6.858663329922312e-05,1.0000000008475143,6.283185305570298, 1782953319.556872, 1782953319.8338761,1.0496332382625746,apf_colreg,overtaking,-1.0,1.199999785231239,inf,16.127422961137,6.465906745704163,1.1999827210278735,0.9936004852089878,1.2000137266681596,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953319.930511,2.447178840637207,200.0,200.0,0.2,6.274642408540651,0.0074689267121913604,0.9999374441438811,-1.2148174812811105e-11,6.28318530556987,1782953319.9141357,None,None,None, None, 1782953319.9131289,1.0754274463964129,apf_colreg,overtaking,-1.0,0.016650874901031475,31.837927385491987,16.068622880949246,6.603902490086738,1.1999827210278735,0.9936004852089878,1.2000137266681596,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.033414,2.550081729888916,200.0,200.0,0.2,6.2712567183337855,0.02218752156665422,0.9996400594420561,0.06279856527613532,0.005123684471013412,1782953319.995725,None,None,None, None, 1782953319.9947245,0.9553755606497465,apf_colreg,overtaking,-1.0,0.015464650843650672,16.301160496928645,16.043686518342206,6.660137212259955,1.1999827210278735,0.9936004852089878,1.2000137266681596,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.1316686,2.648336410522461,200.0,200.0,0.2,6.270953575599901,0.0430924549923516,0.9991547901827994,0.08210924809845545,0.012739225301510402,1782953320.0884738,None,None,None, None, 1782953320.0864742,0.9896842620781301,apf_colreg,overtaking,-1.0,0.17720076119249406,13.616150682232593,16.039205171541777,6.6709212794826245,1.2470489841838734,0.9646403172072132,1.2239610699198646,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.2311127,2.7477805614471436,200.0,200.0,0.2,6.309502210033157,0.06881332139311998,0.9985636098584255,0.41659131648377445,0.04337653105567165,1782953320.2516408,None,None,None, None, 1782953320.1680164,0.9670966594382301,apf_colreg,overtaking,-1.0,0.09612738803993057,10.811042437477438,16.28760086333207,6.0510289425980135,1.2470489841838734,0.9646403172072132,1.2239610699198646,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.3344018,2.851069688796997,200.0,200.0,0.2,0.03751530927969383,0.09793515422926942,0.9994191384982258,0.0750629537176768,0.05010398571679436,1782953320.3454075,None,None,None, None, 1782953320.2711546,0.9973583948686258,apf_colreg,overtaking,-1.0,0.1395882752402903,14.07701015577077,16.330020978568296,5.762713522588365,1.328103890840443,0.9837785677996881,1.2542943644203008,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.4314156,2.9480834007263184,200.0,200.0,0.2,0.03896585478848626,0.12929793640850804,1.0004824050866397,0.04000400704179336,0.053855029015858695,1782953320.434424,None,None,None, None, 1782953320.4374309,1.0486436162243846,apf_colreg,overtaking,-1.0,0.1700713328312735,19.33368705008003,16.33204867393388,5.746631974421881,1.3651113542085564,0.9886093119153564,1.2610175596825908,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.5316007,3.0482685565948486,200.0,200.0,0.2,0.040752684035238906,0.16207058337596283,1.0014776179159037,0.08072339266790975,0.06823782105754642,1782953320.5235813,None,None,None, None, 1782953320.5431206,1.0309542856441227,apf_colreg,overtaking,-1.0,0.36427755799589834,29.104560163435707,16.340338490886293,5.7144556836108755,1.4011252990034206,0.974994800465133,1.2642924159375235,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.632829,3.1494967937469482,200.0,200.0,0.2,0.0516820495416667,0.01980838590086778,1.000302218590392,0.08072339266790975,0.08438249959112837,1782953320.6358366,0.017753761677729497,1.0002762550419098,0.06166293288228264, 1782953320.560633, 1782953320.648837,0.9762143168349595,apf_colreg,overtaking,-1.0,1.272790592814658,0.0,16.410779986602506,5.542640989334892,1.4487024423556079,0.970110015410602,1.2726735443192967,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
1782953320.7339861,3.2506539821624756,200.0,200.0,0.2,0.057865963657539515,0.037001710707217667,1.0010171258397207,0.22424424602430645,0.1261757318106262,1782953320.709955,None,None,None, None, 1782953320.7359898,0.9498269876498089,apf_colreg,overtaking,-1.0,1.272790592814658,0.0,16.44420354473833,5.434614541470692,1.3276412550972017,0.9648088000794834,1.2910913472009062,mr_webots_overtaking_large_ship_0_2_m_s.wbt,ekf_on_cluster_on,1,1,5.0
