EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled,ClassicAPFInfluenceDistance(m)
1782924784.2814987,2.2796738147735596,-200.0,-200.0,0.2,6.283185305573632,-3.622165700066535e-05,1.0000000004103151,3.256683193174894e-12,6.283185305574194,1782924784.2444448,-3.622165700066535e-05,1.0000000004103151,6.283185305573543, 1782924783.998377, 1782924784.260965,1.005102966943876,apf_colreg,static_obstacle,1.0,3.611606550444701,inf,14.668213861624224,-7.420625344076566,2.1624301689550367,-1.8926800098884369,3.400886806796575,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.2980103,2.2961854934692383,-200.0,-200.0,0.2,0.008542895423337103,0.007501291688691012,1.0000625570897173,3.256683193174894e-12,6.283185305574845,1782924784.2444448,None,None,None, None, 1782924784.260965,1.005102966943876,apf_colreg,static_obstacle,1.0,2.874897781994056,58.01599221781036,14.605209669256958,-7.545268227023052,2.1624301689550367,-1.8926800098884369,3.400886806796575,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.3997824,2.3979575634002686,-200.0,-200.0,0.2,0.011801066680076206,0.022219886544110272,1.0003599417442086,-0.06394621922802612,6.273608597313015,1782924784.3942068,None,None,None, None, 1782924784.3316095,1.0607342218531302,apf_colreg,static_obstacle,1.0,2.079943678051679,50.26135587573818,14.580385388938334,-7.594436825950569,2.211850033453454,-1.8416049241790051,3.3989470847564434,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.5020988,2.5002739429473877,-200.0,-200.0,0.2,0.012746033471140748,0.04312492298058466,1.000841481560009,-0.07610626032707293,6.267727156559413,1782924784.471486,None,None,None, None, 1782924784.506094,0.93961821383248,apf_colreg,static_obstacle,1.0,1.372250867361443,44.86312635170156,14.57286619599357,-7.610909423151779,2.2808316394422183,-1.7893764732485586,3.377495233499518,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.598832,2.5970070362091064,200.0,200.0,0.2,0.012384261903727194,0.06884527332125852,1.0014516483315832,-0.08496822350007135,6.261336485864531,1782924784.5466986,None,None,None, None, 1782924784.5772715,0.9521416897516297,apf_colreg,crossing_from_starboard,1.0,0.8231578906547676,40.24553271636679,3.4355733785534817,3.253726609619319,2.3301640861452038,-1.7496910641925711,3.3639511296907956,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.7012148,2.699389934539795,200.0,200.0,0.2,0.006314451386330566,0.09799196172098855,1.0016386309131604,-0.00837865544145913,6.26029503095335,1782924784.6709971,None,None,None, None, 1782924784.6409612,0.9040485651829294,apf_colreg,crossing_from_starboard,1.0,0.25884741061620864,39.181368811965854,3.3679372418219513,3.2353914381220648,2.3890885234796437,-1.722722211333319,3.3470513277982095,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.7987492,2.796924352645874,-200.0,-200.0,0.2,6.2810487407462885,0.12939004063327664,1.001465973479255,0.01485601307731761,6.261220386519501,1782924784.7332854,None,None,None, None, 1782924784.7867563,0.9687180614863851,apf_colreg,static_obstacle,1.0,2.7715510525307736,14.191705079900261,14.68423999412397,-7.3966394114824965,2.3818622431512173,-1.7510063834795433,3.3390540078663506,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.9010007,2.8991758823394775,200.0,200.0,0.2,-0.025957953960432562,0.16219140799997764,1.00148152218377,-0.22882445337524535,6.2245702105825735,1782924784.8934526,None,None,None, None, 1782924784.8595753,1.0686108066924327,apf_colreg,crossing_from_starboard,1.0,0.4290443481804831,36.819491001314766,3.46013032091264,3.634099224778147,2.3818622431512173,-1.7510063834795433,3.3390540078663506,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924784.999194,2.9973690509796143,200.0,200.0,0.2,6.239694881055459,0.19579209010941948,1.0000647816137123,-0.031499398283791405,6.222264184663226,1782924784.9666612,None,None,None, None, 1782924784.997196,1.041568681158697,apf_colreg,crossing_from_starboard,1.0,0.7166977884584768,37.71517963266123,3.498070593607392,3.864386422810349,2.341841886108031,-1.7981663457040586,3.3230811740853765,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
1782924785.098807,3.09698224067688,200.0,200.0,0.2,6.231084696041532,0.034748563016219286,0.9992933077523076,0.014385161692825848,6.224049893819575,1782924785.0907967,0.0329814566865051,0.9993053686145132,6.236414916476853, 1782924785.012232, 1782924785.078279,0.9259206810973003,apf_colreg,crossing_from_starboard,1.0,3.517690150800262,7.977766674924598,3.5763587484324892,3.942411599900028,2.327634749341079,-1.8462405365546881,3.33785204001837,mr_webots_cross_port_starboard_small_ships.wbt,ekf_on_cluster_off,1,0,5.0
